date,TRX_PAXG_MONTHLY_25PCT_EACH,TRX_PAXG_BUY_HOLD_25PCT_EACH,BTC_PAXG_MONTHLY_25PCT_EACH,ETH_PAXG_MONTHLY_25PCT_EACH
2021-01-01 00:00:00+00:00,5.966210625185653e-05,5.966210625185653e-05,0.0028354341413920903,-0.0032319941716276723
2021-01-02 00:00:00+00:00,0.006613824996120954,0.006613824996120954,0.027746505067484994,0.018792050663908544
2021-01-03 00:00:00+00:00,0.02062131113513277,0.02062131113513277,0.006394176515991168,0.06750723176466211
2021-01-04 00:00:00+00:00,0.01898891219597454,0.01898891219597454,-0.0027310061322212142,0.025184781364014475
2021-01-05 00:00:00+00:00,-0.019375745513162235,-0.019375745513162235,0.0186547487627291,0.019866173575941337
2021-01-06 00:00:00+00:00,0.009217612437584677,0.009217612437584677,0.01490888553653491,0.024945094219248398
2021-01-07 00:00:00+00:00,0.003746520729203562,0.003746520729203562,0.020847648792366114,0.004208262867455792
2021-01-08 00:00:00+00:00,-0.015321785687968048,-0.015321785687968048,-0.0008027886021443331,-0.01156997989769537
2021-01-09 00:00:00+00:00,0.030946149148014745,0.030946149148014745,-0.00409630429295138,0.017191206878274468
2021-01-10 00:00:00+00:00,-0.008292698366361151,-0.008292698366361151,-0.014272384223283585,-0.005243463311307872
2021-01-11 00:00:00+00:00,-0.0359241435149501,-0.0359241435149501,-0.024335721839002566,-0.050613592403116914
2021-01-12 00:00:00+00:00,-0.002341694399915717,-0.002341694399915717,-0.010584498156503308,-0.010716488182184514
2021-01-13 00:00:00+00:00,0.018694104548732104,0.018694104548732104,0.02662617195613448,0.023631570715518357
2021-01-14 00:00:00+00:00,-0.00442259107975973,-0.00442259107975973,0.015855531665527778,0.0320998166492763
2021-01-15 00:00:00+00:00,-0.007583313840349937,-0.007583313840349937,-0.022782054403718166,-0.02177864494648607
2021-01-16 00:00:00+00:00,0.0046643737306404365,0.0046643737306404365,-0.004820221451452333,0.018958984561543435
2021-01-17 00:00:00+00:00,-0.0004979773476171401,-0.0004979773476171401,-0.002920390262262318,-5.201026100898343e-05
2021-01-18 00:00:00+00:00,0.015144119379144838,0.015144119379144838,0.008526093457285056,0.009358386146467446
2021-01-19 00:00:00+00:00,-0.009213972572527873,-0.009213972572527873,-0.006152372768397973,0.031026084149619493
2021-01-20 00:00:00+00:00,0.002478625029178838,0.002478625029178838,0.00044817348712489213,0.006715704523534427
2021-01-21 00:00:00+00:00,-0.026036959344286514,-0.026036959344286514,-0.03824652653982352,-0.0747870665156175
2021-01-22 00:00:00+00:00,0.006491681211432843,0.006491681211432843,0.015583270055704368,0.03475001062987948
2021-01-23 00:00:00+00:00,0.006797888266063312,0.006797888266063312,-0.006823177926143509,0.0007170708019059724
2021-01-24 00:00:00+00:00,0.0057154730059216785,0.0057154730059216785,0.0004507024968698481,0.04554721141239071
2021-01-25 00:00:00+00:00,-0.0044683108023422236,-0.0044683108023422236,6.064920651960293e-05,-0.020798308357745432
2021-01-26 00:00:00+00:00,0.0006523396550355276,0.0006523396550355276,0.002461775958518153,0.014304778100735716
2021-01-27 00:00:00+00:00,-0.013779719800081192,-0.013779719800081192,-0.019972910764303187,-0.037631975785999194
2021-01-28 00:00:00+00:00,0.013094598123172485,0.013094598123172485,0.026687123068743324,0.02723687287671961
2021-01-29 00:00:00+00:00,0.03677788891833922,0.03677788891833922,0.0092678461249327,0.015758377951454072
2021-01-30 00:00:00+00:00,-0.010862139925708503,-0.010862139925708503,-0.00022100807284608504,-0.0006728081661634411
2021-01-31 00:00:00+00:00,-0.004021373582054455,-0.004021373582054455,-0.0082049302712901,-0.017069694205242736
2021-02-01 00:00:00+00:00,0.00968268630446234,0.011441533064134202,0.0018052332885196698,0.009868309308135759
2021-02-02 00:00:00+00:00,-0.0005957657929337445,-0.00021066839952021965,0.012285499488599472,0.02363791053886466
2021-02-03 00:00:00+00:00,0.010277009427490214,0.0117173142712923,0.015709452096760224,0.027789603334866353
2021-02-04 00:00:00+00:00,-0.016045818258953237,-0.01716617905780815,-0.00995810709664724,-0.01713377055876908
2021-02-05 00:00:00+00:00,0.02780313899269493,0.03091505535803618,0.012971574231291694,0.02539445295038223
2021-02-06 00:00:00+00:00,-0.00867759956984715,-0.009869289458787733,0.006872419852227862,-0.0073123601479557765
2021-02-07 00:00:00+00:00,0.007166447780512231,0.008070794459164476,-0.0026570653990696247,-0.011413251966366444
2021-02-08 00:00:00+00:00,0.035562103796106026,0.03993994523345035,0.05647880188206478,0.026371561420196477
2021-02-09 00:00:00+00:00,0.042837543021452484,0.04806949098512958,0.0010498949457451445,0.004097832364512666
2021-02-10 00:00:00+00:00,0.0018503661173674413,0.0020026201706595526,-0.010746583491180961,-0.0046214548975218595
2021-02-11 00:00:00+00:00,0.07247607533477884,0.08163452511303304,0.019557493525294012,0.005454661094870472
2021-02-12 00:00:00+00:00,-0.010403988147089982,-0.011672008783519705,-0.003995794553165788,0.010270499672211608
2021-02-13 00:00:00+00:00,0.03272597653920295,0.03627836063252943,-0.00033690175008938006,-0.003814481088473709
2021-02-14 00:00:00+00:00,-0.031576416531182594,-0.03485486603886012,0.009019502130080292,-0.0032890722285561225
2021-02-15 00:00:00+00:00,-0.03018231731352994,-0.03342106324900507,-0.005256720087285283,-0.0044499028755629055
2021-02-16 00:00:00+00:00,0.006341282330994735,0.007499226017907867,0.006108366473030591,-0.0018067730968015505
2021-02-17 00:00:00+00:00,0.0015729845192415937,0.0021728532804288214,0.018058738153295506,0.00968253111544004
2021-02-18 00:00:00+00:00,0.014746540946169562,0.01670368912341358,-0.005250733931855933,0.014135453232112738
2021-02-19 00:00:00+00:00,0.041935609659162765,0.04608338862532935,0.03195974118678868,0.005473358752546176
2021-02-20 00:00:00+00:00,-0.01872644198962725,-0.020873212620158066,0.00035048465822540287,-0.006382315070244449
2021-02-21 00:00:00+00:00,0.011733996845179506,0.012817046016182942,0.011234809785947153,0.004647393784905196
2021-02-22 00:00:00+00:00,-0.03324009846016018,-0.036853553197317424,-0.021240492898645935,-0.026647520707434924
2021-02-23 00:00:00+00:00,-0.06283835330706045,-0.06982355773307669,-0.03449212509972821,-0.035596397603186336
2021-02-24 00:00:00+00:00,0.020513414309730527,0.023197711965168732,0.004297791040779986,0.007204021796777704
2021-02-25 00:00:00+00:00,-0.024127342560869458,-0.026112813087528997,-0.02197005029711885,-0.03032016068571164
2021-02-26 00:00:00+00:00,-0.003436314811469554,-0.003212376148659768,-0.008740044092617305,-0.01040885043388684
2021-02-27 00:00:00+00:00,0.01000147686015418,0.011161928823842038,-0.0009965174490650375,0.0027661680989778947
2021-02-28 00:00:00+00:00,-0.007155396446804851,-0.007869202990118396,-0.007475413834243327,-0.008082045435712448
2021-03-01 00:00:00+00:00,0.009285961027257539,0.016057453767315932,0.02185256295115323,0.023936678665018585
2021-03-02 00:00:00+00:00,-0.002032312893584187,-0.005227637810448882,-0.0030171768219013906,-0.011106452936250566
2021-03-03 00:00:00+00:00,0.00601748885348008,0.012103417029778463,0.005780576453525699,0.00945568883157133
2021-03-04 00:00:00+00:00,0.012384989754016695,0.019278517494301317,-0.012278082529911472,-0.0065132951274624595
2021-03-05 00:00:00+00:00,-0.006205838811491393,-0.00928747520714035,0.0024354731521840645,-0.001526371632494583
2021-03-06 00:00:00+00:00,0.0005562910895811068,0.0002820427282543836,0.0014873933306458476,0.02198183484465477
2021-03-07 00:00:00+00:00,0.008939933129275879,0.012752180136019309,0.011841671532892617,0.013334872200068126
2021-03-08 00:00:00+00:00,0.0055718777002349285,0.009182551248947846,0.005994093364972253,0.016424500225998395
2021-03-09 00:00:00+00:00,0.0039033007204680725,0.0034657231825694357,0.016652423753056977,0.00928064643062676
2021-03-10 00:00:00+00:00,-0.00796010610339526,-0.012527364431314303,0.006504404512763351,-0.010952837206708588
2021-03-11 00:00:00+00:00,0.000956538962361364,0.0010663095080802876,0.010519728092608593,0.005532856909306272
2021-03-12 00:00:00+00:00,-0.008712947897801526,-0.012334950234243136,-0.0033695965202117373,-0.010328555756020319
2021-03-13 00:00:00+00:00,0.016575409095137328,0.02368426267533641,0.021396846729049068,0.026758381029622802
2021-03-14 00:00:00+00:00,-0.011195336737525152,-0.015313569258066595,-0.012621327882138877,-0.013346339570686871
2021-03-15 00:00:00+00:00,-0.0019482663903450659,-0.002822356253149305,-0.017352870067317228,-0.008987634998951943
2021-03-16 00:00:00+00:00,0.010480536658883155,0.014267387504963258,0.008256559419570708,0.003380360290700324
